Name,Size,Timings,Owner,Rent,Location,City,State,Date,Time,Item,Item_Description,Packed,Quantity,Sold,UnitPrice,Profit
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-26,02:44:56,Soanpapdi,Local,No,20,11,31.54,126.38
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-13,10:17:30,Jelly,Local,No,95,16,49.99,280.09
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-14,10:57:03,Jelly,Local,No,73,27,13.15,105.31
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-08-02,17:05:25,Peanuts,Local,No,78,13,28.54,82.34
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-27,00:24:59,Chewing Gum,Domestic,Yes,91,57,16.24,258.34
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-26,23:29:26,Sweets,Local,No,82,52,24.65,233.43
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-19,02:05:10,Soanpapdi,Local,No,42,1,25.64,4.66
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-23,03:05:57,Chocolates,Domestic,Yes,47,25,10.65,74.18
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-26,06:41:11,Biscuits,Domestic,Yes,16,14,49.25,80.46
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-22,23:47:38,Mysorepak,Local,No,60,31,16.66,152.54
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-08-07,01:57:39,Sweets,Local,No,97,13,34.06,76.58
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-08-08,11:55:00,Chips,International,Yes,47,3,21.92,22.97
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-23,17:38:46,Soda,International,Yes,95,83,8.7,281.69
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-29,21:14:11,Soda,International,Yes,6,2,6.3,4.22
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-26,01:43:38,Lighters,Local,Yes,26,3,26.68,14.97
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-08-06,02:19:38,Drinks,International,Yes,56,9,23.75,50.65
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-08-04,19:30:02,Lighters,Local,Yes,80,11,36.41,133.29
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-07-23,01:04:45,Soanpapdi,Local,No,25,15,4.94,27.58
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-08-03,12:36:08,Soda,International,Yes,38,24,7.18,33.8
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-08-09,19:29:26,Biscuits,Domestic,Yes,70,58,10.56,165.3
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-08-09,09:33:43,Mysorepak,Local,No,53,14,10.57,39.96
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-07-26,04:12:45,Chocolates,Domestic,Yes,50,19,25.8,172.04
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-07-29,14:24:59,Jelly,Local,No,90,57,51.05,385.31
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-07-12,03:29:44,Cigarettes,International,Yes,9,1,32.27,9.16
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-08-01,20:07:09,Biscuits,Domestic,Yes,62,54,15.88,296.91
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-07-15,22:05:56,Peanuts,Local,No,61,34,59.06,420.38
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-08-02,23:06:34,Soanpapdi,Local,No,65,19,16.35,78.72
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-07-13,15:19:36,Lighters,Local,Yes,92,39,43.57,248.59
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-07-26,13:10:24,Peanuts,Local,No,54,28,22.51,241.77
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-07-24,22:00:04,Peanuts,Local,No,64,54,31.59,222.4
Arin's Pan Shop,109,7:00 - 21:00,Aryan Dua,3657,"87/091
Chander Chowk",Coimbatore,Tamil Nadu,2025-07-25,10:54:34,Biscuits,Domestic,Yes,31,9,41.84,52.93
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-08-05,08:35:38,Chips,Domestic,Yes,47,17,25.67,63.29
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-11,15:03:49,Biscuits,Domestic,Yes,33,22,16.71,55.59
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-08-03,22:54:07,Chewing Gum,Domestic,Yes,49,29,55.74,336.78
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-23,14:10:16,Chewing Gum,Domestic,Yes,32,29,9.73,39.7
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-14,15:38:58,Cigarettes,International,Yes,52,1,40.62,5.59
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-24,01:30:29,Biscuits,International,Yes,19,15,28.23,66.7
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-27,11:24:30,Drinks,International,Yes,16,12,49.03,205.35
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-12,06:40:21,Sweets,Local,No,29,16,56.78,251.64
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-08-03,06:02:43,Match Boxes,Local,No,76,35,27.46,350.02
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-17,16:10:32,Drinks,Domestic,Yes,53,33,9.48,105.91
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-28,05:17:57,Chocolates,Domestic,Yes,63,5,44.44,64.6
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-29,05:53:18,Chewing Gum,International,Yes,91,14,22.4,94.27
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-08-01,22:14:19,Jelly,Local,No,44,11,43.91,174.07
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-12,00:51:19,Soda,International,Yes,35,31,43.59,483.07
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-15,05:00:31,Chips,International,Yes,81,58,58.84,356.25
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-23,07:55:30,Cigarettes,International,Yes,86,44,34.95,290.84
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-20,02:30:02,Soanpapdi,Local,No,77,77,14.22,432.0
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-30,08:45:12,Jelly,Local,No,15,9,38.69,133.12
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-08-06,15:26:39,Chips,International,Yes,80,45,3.56,36.56
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-21,00:14:35,Lighters,Local,Yes,27,20,46.08,152.04
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-24,11:52:51,Chocolates,Domestic,Yes,45,39,49.82,717.81
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-31,11:06:25,Chips,Domestic,Yes,80,52,18.48,177.13
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-28,04:33:12,Jelly,Local,No,71,24,52.12,257.58
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-21,09:19:28,Biscuits,Domestic,Yes,67,15,8.86,27.13
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-16,23:56:34,Chips,International,Yes,65,38,23.89,171.69
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-15,12:03:22,Lighters,Local,Yes,67,62,17.99,249.06
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-14,04:20:38,Match Boxes,Local,No,94,5,44.29,75.54
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-08-03,05:11:33,Peanuts,Local,No,60,53,10.0,203.08
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-25,17:14:00,Chewing Gum,Domestic,Yes,87,58,29.42,221.06
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-08-06,04:20:18,Lighters,Local,Yes,74,16,28.64,165.54
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-26,10:15:27,Lighters,Local,Yes,31,16,50.12,149.05
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-19,07:37:10,Lighters,Local,Yes,80,67,22.35,384.2
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-14,06:03:34,Cigarettes,Domestic,Yes,79,29,37.34,246.32
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-15,21:23:20,Drinks,International,Yes,54,18,35.94,215.0
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-18,02:21:10,Chocolates,Domestic,Yes,92,48,59.61,516.75
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-18,15:26:05,Drinks,International,Yes,28,24,24.89,103.46
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-08-07,20:16:36,Peanuts,Local,No,27,9,4.89,15.77
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-29,03:19:20,Soanpapdi,Local,No,58,10,13.19,42.66
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-08-07,23:49:17,Lighters,Local,Yes,23,22,13.33,64.64
Hredhaan's Pan Shop,67,9:00 - 22:00,Ucchal Iyengar,8619,"H.No. 816
Dhar Marg",New Delhi,Delhi,2025-07-18,02:34:53,Chocolates,International,Yes,24,4,18.64,12.98
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-15,17:41:08,Mysorepak,Local,No,77,35,33.28,294.99
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-08-02,22:26:57,Jelly,Local,No,31,31,31.75,177.11
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-08-09,05:16:31,Soanpapdi,Local,No,98,29,54.09,352.62
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-08-06,15:24:05,Match Boxes,Local,No,58,18,45.57,198.49
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-26,19:14:15,Drinks,International,Yes,25,15,6.48,16.45
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-26,09:32:45,Peanuts,Local,No,47,32,34.77,113.82
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-21,04:33:50,Jelly,Local,No,6,2,56.22,13.31
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-08-04,06:10:42,Biscuits,Domestic,Yes,94,51,10.22,66.02
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-08-04,13:23:46,Soanpapdi,Local,No,100,28,42.51,339.66
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-08-06,15:29:56,Cigarettes,International,Yes,54,8,19.65,52.3
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-11,18:50:48,Lighters,Local,Yes,65,41,41.58,510.96
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-26,05:38:24,Soanpapdi,Local,No,41,1,58.14,15.76
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-18,14:07:01,Lighters,Local,Yes,15,1,34.74,8.7
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-19,04:18:54,Match Boxes,Local,No,6,2,2.46,0.81
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-15,00:11:59,Cigarettes,International,Yes,95,13,48.81,239.21
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-26,03:06:03,Peanuts,Local,No,53,30,18.05,141.59
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-31,05:22:49,Peanuts,Local,No,17,9,51.85,174.35
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-18,07:05:48,Cigarettes,Domestic,Yes,55,1,13.09,2.92
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-17,06:50:19,Lighters,Local,Yes,76,36,33.8,183.03
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-08-02,01:40:08,Soda,International,Yes,83,6,4.23,7.65
Nilima's Pan Shop,75,9:00 - 23:00,Vrishti Rajagopalan,4732,"H.No. 205
Sahni Zila",Chennai,Tamil Nadu,2025-07-13,09:51:01,Drinks,Domestic,Yes,26,25,40.59,230.16
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-19,22:40:00,Match Boxes,Local,No,73,7,52.44,38.87
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-04,12:12:14,Chewing Gum,International,Yes,96,28,53.1,178.58
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-22,11:40:05,Soanpapdi,Local,No,88,50,48.08,384.84
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-07,12:13:09,Lighters,Local,Yes,57,57,18.25,197.26
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-24,19:05:40,Chips,International,Yes,21,10,2.65,8.84
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-06,19:17:06,Chocolates,International,Yes,19,8,51.52,77.91
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-14,00:19:39,Jelly,Local,No,49,42,52.99,261.66
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-20,10:55:49,Biscuits,International,Yes,92,67,11.2,190.12
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-31,09:17:42,Chewing Gum,Domestic,Yes,86,59,42.38,444.94
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-31,08:28:48,Biscuits,Domestic,Yes,9,1,31.87,10.57
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-28,11:57:37,Cigarettes,International,Yes,69,32,39.64,502.63
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-02,22:02:15,Chewing Gum,International,Yes,6,2,39.02,22.53
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-14,01:11:01,Chips,Domestic,Yes,40,18,36.91,133.34
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-21,07:06:02,Chewing Gum,International,Yes,78,4,50.87,70.01
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-17,11:07:00,Drinks,Domestic,Yes,33,26,23.86,236.24
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-29,03:37:49,Soanpapdi,Local,No,71,18,37.39,69.9
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-09,07:03:37,Soanpapdi,Local,No,56,29,32.18,327.38
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-30,22:04:19,Mysorepak,Local,No,72,47,23.75,430.22
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-13,18:48:54,Cigarettes,International,Yes,100,78,36.82,709.82
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-16,11:00:00,Chewing Gum,Domestic,Yes,86,72,56.18,480.91
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-07,04:40:17,Biscuits,Domestic,Yes,12,7,42.14,65.42
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-06,05:43:06,Match Boxes,Local,No,54,15,42.3,157.42
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-29,07:09:50,Peanuts,Local,No,90,68,42.96,695.53
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-12,10:27:19,Chewing Gum,Domestic,Yes,90,4,9.86,8.55
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-02,02:31:30,Drinks,International,Yes,77,71,21.1,273.56
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-21,15:14:15,Mysorepak,Local,No,42,17,11.6,60.74
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-19,06:28:53,Match Boxes,Local,No,44,32,17.22,152.52
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-21,05:50:18,Sweets,Local,No,90,35,39.2,484.8
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-28,18:38:21,Mysorepak,Local,No,27,3,22.55,23.59
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-17,04:26:27,Chips,International,Yes,41,11,5.9,10.02
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-17,06:23:59,Soda,Domestic,Yes,95,62,9.13,97.0
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-20,12:17:06,Chips,Domestic,Yes,64,6,13.0,20.25
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-24,18:31:46,Biscuits,Domestic,Yes,16,11,21.73,88.55
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-02,20:57:39,Mysorepak,Local,No,59,33,19.26,80.81
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-26,17:07:47,Jelly,Local,No,5,4,33.62,27.86
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-12,17:20:04,Jelly,Local,No,64,42,43.93,410.59
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-09,13:14:43,Cigarettes,Domestic,Yes,51,51,22.35,377.88
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-02,21:29:27,Sweets,Local,No,63,43,47.26,613.91
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-07-21,02:57:59,Jelly,Local,No,38,6,36.21,75.97
Ekavir's Pan Shop,97,10:00 - 21:00,Sathvik Goswami,4520,"H.No. 46
Ravi Circle",Lucknow,Uttar Pradesh,2025-08-05,05:25:50,Sweets,Local,No,61,51,46.6,694.13
