Name,Date,Time,Item,Item_Description,Packed,Quantity,Sold,UnitPrice,Profit
Zehaan's Pan Shop,2025-07-28,22:46:05,Cigarettes,International,Yes,77,28,22.47,145.63
Qabil's Pan Shop,2025-07-21,04:12:13,Chewing Gum,Domestic,Yes,85,11,58.88,244.38
Meghana's Pan Shop,2025-07-23,16:26:20,Chips,Domestic,Yes,8,4,19.13,10.93
Aarna's Pan Shop,2025-07-20,00:27:53,Peanuts,Local,No,56,51,11.68,93.25
Zarna's Pan Shop,2025-07-12,11:37:07,Lighters,Local,Yes,92,29,7.45,35.62
Owen's Pan Shop,2025-08-04,01:29:28,Chips,International,Yes,74,25,22.84,164.51
Bimala's Pan Shop,2025-08-04,16:56:18,Jelly,Local,No,82,64,6.66,98.84
Hemal's Pan Shop,2025-08-03,21:19:34,Mysorepak,Local,No,71,6,36.48,23.88
Henry's Pan Shop,2025-07-17,16:40:09,Lighters,Local,Yes,21,12,27.87,115.93
Qabil's Pan Shop,2025-07-21,23:17:25,Soda,International,Yes,74,3,8.66,7.19
Bahadurjit's Pan Shop,2025-08-02,05:39:22,Sweets,Local,No,79,68,35.67,277.41
Kamya's Pan Shop,2025-07-15,17:26:22,Chewing Gum,International,Yes,22,2,54.93,11.4
Jason's Pan Shop,2025-08-05,16:28:26,Drinks,International,Yes,17,17,3.61,8.87
Ekbal's Pan Shop,2025-07-15,05:14:23,Chewing Gum,Domestic,Yes,39,11,42.27,103.05
Aarna's Pan Shop,2025-07-24,11:42:29,Chips,International,Yes,87,59,45.98,693.95
Hredhaan's Pan Shop,2025-07-15,21:23:20,Drinks,International,Yes,54,18,35.94,215.0
Yochana's Pan Shop,2025-07-13,07:35:14,Sweets,Local,No,64,39,5.64,83.66
Manya's Pan Shop,2025-07-14,20:39:59,Sweets,Local,No,87,12,4.14,14.23
Chaaya's Pan Shop,2025-08-08,20:14:14,Drinks,International,Yes,17,1,21.09,6.75
Anirudh's Pan Shop,2025-07-20,04:23:49,Mysorepak,Local,No,93,22,38.33,197.67
Vidhi's Pan Shop,2025-07-13,19:08:15,Mysorepak,Local,No,86,26,14.46,64.9
Owen's Pan Shop,2025-07-23,23:32:08,Lighters,Local,Yes,19,10,8.59,10.04
Jonathan's Pan Shop,2025-07-31,22:02:23,Drinks,International,Yes,28,22,51.0,312.96
Neelima's Pan Shop,2025-07-17,20:38:47,Chips,Domestic,Yes,90,86,53.55,754.27
Owen's Pan Shop,2025-07-31,13:17:53,Sweets,Local,No,92,55,41.1,888.79
Jasmit's Pan Shop,2025-07-28,16:44:08,Match Boxes,Local,No,97,53,14.5,104.6
Xavier's Pan Shop,2025-07-15,05:35:55,Drinks,Domestic,Yes,21,12,57.96,182.04
Rudra's Pan Shop,2025-07-12,21:40:26,Peanuts,Local,No,33,8,55.52,89.03
Lavanya's Pan Shop,2025-08-05,23:13:21,Soda,Domestic,Yes,19,18,9.85,33.68
Dalbir's Pan Shop,2025-08-07,20:04:04,Match Boxes,Local,No,98,87,23.5,684.3
Advaith's Pan Shop,2025-07-21,21:23:10,Soanpapdi,Local,No,40,23,15.39,105.93
Onkar's Pan Shop,2025-08-08,22:43:21,Match Boxes,Local,No,71,32,20.93,137.76
Mekhala's Pan Shop,2025-07-29,11:55:27,Match Boxes,Local,No,25,14,28.01,145.48
Robert's Pan Shop,2025-07-23,21:44:05,Jelly,Local,No,81,7,9.78,14.79
Ganga's Pan Shop,2025-08-02,06:23:57,Chewing Gum,International,Yes,37,30,40.52,287.76
Gaurav's Pan Shop,2025-07-23,07:10:42,Match Boxes,Local,No,26,6,35.08,71.47
Bhavya's Pan Shop,2025-07-29,00:43:35,Cigarettes,Domestic,Yes,6,6,33.3,79.6
Andrew's Pan Shop,2025-08-01,07:18:35,Sweets,Local,No,64,40,13.5,71.19
Vedhika's Pan Shop,2025-07-17,13:53:34,Peanuts,Local,No,97,37,15.09,201.97
Radhika's Pan Shop,2025-07-29,03:57:41,Peanuts,Local,No,70,10,59.43,203.55
Oni's Pan Shop,2025-07-15,14:32:36,Chocolates,Domestic,Yes,57,51,7.64,133.88
Ekalinga's Pan Shop,2025-07-29,03:30:33,Biscuits,Domestic,Yes,63,13,37.06,143.14
Faras's Pan Shop,2025-07-19,23:41:58,Lighters,Local,Yes,94,63,37.35,863.77
Hemani's Pan Shop,2025-07-22,19:07:33,Jelly,Local,No,83,74,52.32,463.1
Jeremiah's Pan Shop,2025-07-19,03:18:03,Peanuts,Local,No,55,9,28.89,36.5
Zilmil's Pan Shop,2025-08-07,18:22:43,Soda,International,Yes,8,8,47.78,140.8
Isaac's Pan Shop,2025-07-14,23:28:37,Lighters,Local,Yes,34,7,31.67,86.5
Pahal's Pan Shop,2025-08-09,01:11:00,Mysorepak,Local,No,25,6,45.45,58.85
Tripti's Pan Shop,2025-07-15,10:35:43,Cigarettes,International,Yes,82,54,44.67,329.58
Mitali's Pan Shop,2025-07-21,05:12:07,Match Boxes,Local,No,58,32,17.48,100.97
Lipika's Pan Shop,2025-07-30,09:32:35,Soanpapdi,Local,No,81,40,55.37,621.81
Tanmayi's Pan Shop,2025-07-13,07:24:56,Lighters,Local,Yes,60,50,25.89,314.04
Harini's Pan Shop,2025-07-30,00:53:21,Match Boxes,Local,No,78,2,48.38,28.93
Xiti's Pan Shop,2025-08-06,06:15:48,Lighters,Local,Yes,7,4,34.67,41.96
Kashvi's Pan Shop,2025-07-29,22:45:24,Peanuts,Local,No,90,30,43.36,240.44
Yashoda's Pan Shop,2025-07-17,00:15:41,Sweets,Local,No,66,58,53.23,667.27
Lakshit's Pan Shop,2025-07-11,00:05:30,Chocolates,Domestic,Yes,22,15,26.99,160.51
Aarna's Pan Shop,2025-08-09,04:20:35,Drinks,Domestic,Yes,37,31,42.21,180.22
Krish's Pan Shop,2025-08-01,04:12:46,Chewing Gum,Domestic,Yes,48,4,43.94,39.17
Maya's Pan Shop,2025-08-07,19:23:55,Soanpapdi,Local,No,8,4,11.59,16.17
Qabil's Pan Shop,2025-07-23,02:21:25,Lighters,Local,Yes,17,4,46.66,52.78
Radhika's Pan Shop,2025-07-18,16:10:26,Soda,International,Yes,67,15,15.78,64.76
Vrinda's Pan Shop,2025-07-16,15:37:27,Soanpapdi,Local,No,26,7,42.73,102.57
Urvashi's Pan Shop,2025-07-28,09:51:38,Chips,International,Yes,57,16,14.85,52.38
William's Pan Shop,2025-07-19,06:35:46,Drinks,Domestic,Yes,78,9,24.46,57.13
Agastya's Pan Shop,2025-08-07,19:41:03,Match Boxes,Local,No,33,11,5.22,13.55
Rushil's Pan Shop,2025-07-30,14:06:29,Peanuts,Local,No,11,5,57.16,113.27
Raagini's Pan Shop,2025-07-23,02:26:35,Chocolates,Domestic,Yes,56,11,11.02,34.57
Ganga's Pan Shop,2025-07-30,08:27:19,Jelly,Local,No,65,28,28.53,110.76
Wakeeta's Pan Shop,2025-07-30,01:35:32,Chips,International,Yes,21,7,57.2,53.65
Vasudha's Pan Shop,2025-08-08,00:06:30,Lighters,Local,Yes,53,31,21.67,141.44
Bhavna's Pan Shop,2025-07-13,22:03:59,Cigarettes,International,Yes,76,47,42.26,609.42
Zilmil's Pan Shop,2025-07-18,02:40:40,Jelly,Local,No,50,4,19.98,18.36
Lavanya's Pan Shop,2025-08-08,10:22:36,Chocolates,International,Yes,28,21,48.82,347.55
Avni's Pan Shop,2025-08-04,00:47:43,Biscuits,Domestic,Yes,14,5,48.13,44.21
Jeevika's Pan Shop,2025-07-21,05:06:49,Cigarettes,International,Yes,62,27,30.67,295.47
Naveen's Pan Shop,2025-07-19,10:42:05,Sweets,Local,No,71,59,38.73,899.68
Yochana's Pan Shop,2025-08-04,16:18:09,Jelly,Local,No,6,5,46.56,24.98
Kamya's Pan Shop,2025-08-09,21:45:35,Mysorepak,Local,No,61,6,23.98,37.1
Zilmil's Pan Shop,2025-07-15,11:04:16,Chocolates,Domestic,Yes,77,74,30.47,532.74
Sudiksha's Pan Shop,2025-08-03,20:00:35,Cigarettes,International,Yes,75,41,29.01,154.44
Ekanta's Pan Shop,2025-08-03,01:59:22,Lighters,Local,Yes,6,1,55.43,8.02
Qabil's Pan Shop,2025-07-12,07:16:43,Peanuts,Local,No,89,72,19.82,355.33
Jairaj's Pan Shop,2025-08-08,01:26:10,Drinks,International,Yes,60,8,22.95,23.2
Agastya's Pan Shop,2025-07-14,19:21:39,Chewing Gum,International,Yes,15,1,26.97,7.17
Tamanna's Pan Shop,2025-07-28,08:18:29,Mysorepak,Local,No,33,16,54.76,253.76
Charita's Pan Shop,2025-07-23,06:49:32,Sweets,Local,No,51,51,13.27,171.14
Ishani's Pan Shop,2025-08-09,21:54:02,Drinks,International,Yes,67,61,50.05,640.41
Praneel's Pan Shop,2025-08-09,02:43:53,Drinks,International,Yes,30,2,9.72,5.59
Pahal's Pan Shop,2025-07-18,00:31:49,Peanuts,Local,No,33,30,58.29,269.83
Aarini's Pan Shop,2025-07-18,15:06:28,Cigarettes,Domestic,Yes,62,23,9.24,83.24
Bhavna's Pan Shop,2025-08-08,11:22:32,Chocolates,International,Yes,23,15,17.92,65.57
Baljiwan's Pan Shop,2025-07-21,11:41:43,Soda,International,Yes,20,6,34.05,60.2
Hredhaan's Pan Shop,2025-07-18,02:21:10,Chocolates,Domestic,Yes,92,48,59.61,516.75
Yasti's Pan Shop,2025-07-21,10:02:27,Mysorepak,Local,No,22,8,58.67,61.9
Nandini's Pan Shop,2025-07-17,19:26:31,Mysorepak,Local,No,70,65,23.67,178.11
Nathan's Pan Shop,2025-07-27,07:10:01,Soanpapdi,Local,No,97,50,45.86,265.33
Tejas's Pan Shop,2025-08-05,09:40:29,Chocolates,International,Yes,12,10,20.81,29.38
Abdul's Pan Shop,2025-07-21,13:20:40,Chips,International,Yes,50,50,42.46,737.82
Daksha's Pan Shop,2025-07-25,02:25:33,Match Boxes,Local,No,20,12,56.23,157.3
Banjeet's Pan Shop,2025-07-22,18:22:00,Cigarettes,Domestic,Yes,41,40,3.83,40.0
Mahika's Pan Shop,2025-08-04,12:49:01,Cigarettes,Domestic,Yes,66,62,28.64,280.47
Neha's Pan Shop,2025-08-08,20:57:05,Soanpapdi,Local,No,29,21,20.33,133.26
Nandini's Pan Shop,2025-07-22,01:43:09,Sweets,Local,No,73,5,44.91,23.84
Gaurav's Pan Shop,2025-07-11,00:30:50,Chips,Domestic,Yes,61,41,8.99,140.62
Urvashi's Pan Shop,2025-07-14,21:28:11,Sweets,Local,No,98,73,48.24,1165.12
Janya's Pan Shop,2025-07-15,18:57:17,Cigarettes,Domestic,Yes,26,24,55.23,317.27
Jackson's Pan Shop,2025-07-26,18:21:18,Soda,International,Yes,8,2,53.84,41.89
Falan's Pan Shop,2025-07-23,19:42:35,Jelly,Local,No,61,55,28.52,200.34
Lakshit's Pan Shop,2025-07-31,08:05:30,Cigarettes,Domestic,Yes,89,89,47.91,974.18
Raghav's Pan Shop,2025-07-12,19:00:15,Jelly,Local,No,57,2,46.68,28.34
Aarna's Pan Shop,2025-08-02,23:51:34,Match Boxes,Local,No,34,10,40.32,144.05
Daksha's Pan Shop,2025-07-13,10:25:46,Match Boxes,Local,No,41,8,13.59,29.61
Tamanna's Pan Shop,2025-07-26,10:20:52,Lighters,Local,Yes,36,36,43.41,474.66
Vyanjana's Pan Shop,2025-08-09,17:36:36,Chewing Gum,International,Yes,87,2,49.21,26.67
Sara's Pan Shop,2025-08-08,17:41:43,Soda,Domestic,Yes,23,3,56.44,27.17
Udant's Pan Shop,2025-07-12,20:33:29,Chewing Gum,International,Yes,88,24,40.5,371.4
Zilmil's Pan Shop,2025-07-31,01:43:41,Drinks,Domestic,Yes,58,46,33.15,563.97
Ekavir's Pan Shop,2025-08-04,17:19:21,Cigarettes,Domestic,Yes,12,8,42.37,110.11
Isaiah's Pan Shop,2025-08-05,19:57:01,Chips,International,Yes,84,39,10.53,67.1
Neha's Pan Shop,2025-08-02,10:26:45,Mysorepak,Local,No,15,15,35.21,209.37
Ekalinga's Pan Shop,2025-07-31,07:26:42,Mysorepak,Local,No,79,60,11.32,251.38
Raagini's Pan Shop,2025-07-12,04:26:08,Chewing Gum,International,Yes,15,15,33.41,88.39
Chanchal's Pan Shop,2025-08-04,03:40:16,Chips,Domestic,Yes,70,16,46.2,178.86
Janya's Pan Shop,2025-08-04,23:58:08,Mysorepak,Local,No,37,25,15.43,56.62
Ikbal's Pan Shop,2025-07-27,05:10:47,Sweets,Local,No,84,44,9.5,62.88
Aradhana's Pan Shop,2025-07-29,15:28:59,Chips,International,Yes,32,14,32.56,79.97
Harsh's Pan Shop,2025-08-02,19:30:11,Soanpapdi,Local,No,46,15,28.94,70.69
Bahadurjit's Pan Shop,2025-07-14,03:12:37,Chewing Gum,Domestic,Yes,98,55,35.02,408.95
Tanmayi's Pan Shop,2025-07-17,05:45:01,Lighters,Local,Yes,87,13,9.67,47.9
Aradhana's Pan Shop,2025-07-19,22:41:58,Lighters,Local,Yes,75,53,6.28,108.69
Zehaan's Pan Shop,2025-07-30,08:19:15,Lighters,Local,Yes,37,2,31.98,10.56
Max's Pan Shop,2025-07-31,07:18:01,Soanpapdi,Local,No,7,4,44.17,57.36
Harrison's Pan Shop,2025-08-04,11:24:58,Jelly,Local,No,53,45,9.63,58.72
Falan's Pan Shop,2025-07-13,01:48:30,Soanpapdi,Local,No,7,6,16.92,34.87
Vyanjana's Pan Shop,2025-08-05,06:47:14,Peanuts,Local,No,26,26,52.76,489.86
Sneha's Pan Shop,2025-08-04,03:48:14,Soda,Domestic,Yes,79,19,15.11,75.38
Damini's Pan Shop,2025-07-16,14:44:00,Soda,Domestic,Yes,9,4,4.34,5.42
Joshua's Pan Shop,2025-08-01,11:51:53,Mysorepak,Local,No,68,14,3.83,7.78
Deepa's Pan Shop,2025-07-19,13:05:49,Chips,Domestic,Yes,28,20,57.07,199.61
Arin's Pan Shop,2025-07-26,13:10:24,Peanuts,Local,No,54,28,22.51,241.77
Mitali's Pan Shop,2025-07-28,22:08:08,Peanuts,Local,No,59,28,57.83,383.38
Ikbal's Pan Shop,2025-07-22,20:20:12,Chocolates,Domestic,Yes,63,34,2.36,12.44
Lekha's Pan Shop,2025-07-28,21:56:18,Soda,International,Yes,70,40,51.62,787.76
Orinder's Pan Shop,2025-08-05,14:13:53,Cigarettes,Domestic,Yes,60,48,40.89,231.51
Yashica's Pan Shop,2025-07-27,13:45:12,Soda,International,Yes,22,21,22.7,147.78
Owen's Pan Shop,2025-07-23,00:50:52,Jelly,Local,No,24,10,26.39,52.75
Anamika's Pan Shop,2025-07-24,14:05:02,Biscuits,Domestic,Yes,62,37,36.38,134.94
Guneet's Pan Shop,2025-08-07,18:58:02,Peanuts,Local,No,73,13,23.25,66.25
William's Pan Shop,2025-08-03,03:10:07,Match Boxes,Local,No,43,37,44.71,290.69
Sarthak's Pan Shop,2025-07-14,17:23:08,Mysorepak,Local,No,17,16,29.82,147.32
Barkha's Pan Shop,2025-07-22,11:23:06,Chocolates,International,Yes,100,76,42.12,973.61
Yashica's Pan Shop,2025-07-29,02:29:40,Chewing Gum,Domestic,Yes,95,93,57.91,1546.85
Madhavi's Pan Shop,2025-07-21,16:31:50,Peanuts,Local,No,77,48,16.75,300.39
Ganga's Pan Shop,2025-07-11,17:17:45,Soanpapdi,Local,No,48,30,30.7,269.7
Ridhi's Pan Shop,2025-08-09,12:50:08,Chocolates,Domestic,Yes,65,30,57.81,234.57
Sanya's Pan Shop,2025-07-30,13:24:31,Match Boxes,Local,No,64,52,51.31,558.98
Bimala's Pan Shop,2025-08-03,20:06:53,Chips,Domestic,Yes,13,6,16.1,27.59
Robert's Pan Shop,2025-07-21,20:33:22,Sweets,Local,No,74,49,42.4,695.37
Ekavir's Pan Shop,2025-08-01,20:43:33,Jelly,Local,No,7,2,31.87,12.28
Baghyawati's Pan Shop,2025-08-01,11:41:53,Soanpapdi,Local,No,85,36,35.7,182.81
Ayushman's Pan Shop,2025-07-22,23:47:38,Mysorepak,Local,No,60,31,16.66,152.54
Praneel's Pan Shop,2025-07-14,23:25:05,Lighters,Local,Yes,59,34,27.41,136.13
Radhika's Pan Shop,2025-07-11,18:59:28,Chewing Gum,Domestic,Yes,68,37,35.4,470.45
Kiaan's Pan Shop,2025-08-05,16:55:56,Jelly,Local,No,42,15,53.46,187.24
Finn's Pan Shop,2025-07-12,22:19:24,Cigarettes,Domestic,Yes,39,6,19.48,16.81
Vedhika's Pan Shop,2025-07-15,21:50:48,Lighters,Local,Yes,67,37,36.2,459.7
Pranav's Pan Shop,2025-07-15,15:01:34,Jelly,Local,No,12,3,12.57,10.47
Yash's Pan Shop,2025-08-08,05:50:29,Cigarettes,Domestic,Yes,57,2,32.63,17.77
Vaishnavi's Pan Shop,2025-07-11,20:37:46,Jelly,Local,No,37,28,56.01,456.94
Bhavna's Pan Shop,2025-07-12,06:56:04,Match Boxes,Local,No,24,4,9.42,6.03
Upma's Pan Shop,2025-07-17,17:31:26,Mysorepak,Local,No,77,64,47.47,992.56
Finn's Pan Shop,2025-07-28,00:43:56,Drinks,Domestic,Yes,99,21,10.23,57.2
Orinder's Pan Shop,2025-08-02,20:16:56,Peanuts,Local,No,62,53,51.15,1026.8
Qabil's Pan Shop,2025-08-03,02:20:51,Jelly,Local,No,5,1,59.65,9.72
Charita's Pan Shop,2025-07-29,19:31:47,Biscuits,International,Yes,81,28,30.66,134.82
Ayushman's Pan Shop,2025-08-07,01:57:39,Sweets,Local,No,97,13,34.06,76.58
Qabil's Pan Shop,2025-08-07,06:40:29,Chewing Gum,International,Yes,44,8,26.93,31.59
Isaac's Pan Shop,2025-07-23,10:38:13,Chocolates,Domestic,Yes,100,53,39.25,236.14
Lakshmi's Pan Shop,2025-08-08,06:38:47,Lighters,Local,Yes,9,4,43.44,68.16
Hemani's Pan Shop,2025-07-19,19:15:28,Chips,International,Yes,56,40,54.76,825.96
Lakshmi's Pan Shop,2025-08-06,12:39:18,Soanpapdi,Local,No,86,70,50.11,1065.57
Wyatt's Pan Shop,2025-07-29,16:32:04,Cigarettes,Domestic,Yes,47,24,44.12,417.61
Nathaniel's Pan Shop,2025-08-04,07:42:40,Drinks,International,Yes,91,55,34.1,550.14
Vyanjana's Pan Shop,2025-07-27,23:52:20,Chewing Gum,Domestic,Yes,16,10,20.56,37.9
Christopher's Pan Shop,2025-07-16,05:59:42,Soanpapdi,Local,No,75,11,47.89,73.18
Zarna's Pan Shop,2025-07-21,05:42:20,Drinks,Domestic,Yes,75,42,23.97,372.66
Bahadurjit's Pan Shop,2025-07-23,00:16:47,Mysorepak,Local,No,48,27,20.34,169.68
Charita's Pan Shop,2025-08-07,11:11:01,Chips,Domestic,Yes,100,59,21.17,423.81
Varsha's Pan Shop,2025-07-11,09:11:26,Peanuts,Local,No,10,6,20.55,41.54
Rudra's Pan Shop,2025-07-12,10:08:02,Chocolates,Domestic,Yes,26,19,18.96,66.92
Upma's Pan Shop,2025-07-23,01:46:31,Peanuts,Local,No,17,17,23.06,96.75
Faraj's Pan Shop,2025-07-22,08:14:45,Mysorepak,Local,No,23,16,58.33,199.95
Onveer's Pan Shop,2025-08-01,14:32:19,Jelly,Local,No,83,10,59.16,206.26
Jeremiah's Pan Shop,2025-08-04,18:57:38,Sweets,Local,No,22,5,30.05,38.77
Chanchal's Pan Shop,2025-07-28,21:42:08,Chips,Domestic,Yes,47,26,53.18,150.73
Yashoda's Pan Shop,2025-07-19,16:59:12,Peanuts,Local,No,15,13,35.49,161.72
Yamini's Pan Shop,2025-08-03,14:42:19,Soanpapdi,Local,No,99,47,5.12,42.92
Finn's Pan Shop,2025-07-26,02:23:11,Biscuits,International,Yes,97,46,50.24,662.35
Ikshita's Pan Shop,2025-07-20,07:11:46,Lighters,Local,Yes,74,33,5.39,59.87
Pahal's Pan Shop,2025-07-20,21:37:33,Match Boxes,Local,No,28,1,50.88,9.86
Vidhi's Pan Shop,2025-07-14,22:10:06,Drinks,Domestic,Yes,43,41,42.85,546.01
Orinder's Pan Shop,2025-08-01,17:22:01,Chewing Gum,International,Yes,9,1,33.06,9.31
Agastya's Pan Shop,2025-07-30,23:48:24,Chocolates,Domestic,Yes,47,22,30.99,102.71
Aarush's Pan Shop,2025-07-29,02:05:01,Lighters,Local,Yes,13,11,31.8,34.99
Adweta's Pan Shop,2025-08-03,05:26:44,Cigarettes,International,Yes,38,11,4.29,9.69
Owen's Pan Shop,2025-07-31,05:17:06,Match Boxes,Local,No,16,16,33.77,199.11
Karan's Pan Shop,2025-07-21,11:09:05,Biscuits,International,Yes,80,66,46.71,532.15
Noah's Pan Shop,2025-08-05,04:30:02,Lighters,Local,Yes,98,8,36.2,67.26
Urvashi's Pan Shop,2025-07-29,10:59:38,Match Boxes,Local,No,76,73,54.68,1461.32
Anirudh's Pan Shop,2025-07-14,19:20:23,Jelly,Local,No,92,4,48.1,35.09
Barkha's Pan Shop,2025-08-03,17:19:31,Sweets,Local,No,16,3,37.3,41.07
Zayan's Pan Shop,2025-08-04,15:38:30,Lighters,Local,Yes,28,5,14.21,27.34
Faqid's Pan Shop,2025-07-27,16:46:23,Sweets,Local,No,92,13,19.23,75.58
Tamanna's Pan Shop,2025-08-08,05:52:36,Soanpapdi,Local,No,49,36,36.54,524.65
Samarth's Pan Shop,2025-07-30,01:47:24,Biscuits,International,Yes,17,2,6.97,1.75
Anmol's Pan Shop,2025-07-25,21:30:17,Lighters,Local,Yes,12,3,7.94,5.16
Owen's Pan Shop,2025-07-12,12:24:52,Chewing Gum,International,Yes,54,50,51.9,306.3
Lakshmi's Pan Shop,2025-07-29,22:10:25,Jelly,Local,No,45,1,55.29,19.58
Ekavir's Pan Shop,2025-07-20,02:35:01,Sweets,Local,No,37,23,39.11,125.97
Rudra's Pan Shop,2025-07-14,03:41:03,Lighters,Local,Yes,51,7,25.43,56.63
Bhavya's Pan Shop,2025-07-23,09:53:02,Peanuts,Local,No,90,23,17.81,107.42
Bhavna's Pan Shop,2025-07-14,15:16:19,Soda,Domestic,Yes,75,13,11.52,28.93
Wyatt's Pan Shop,2025-07-21,03:16:49,Soda,Domestic,Yes,46,40,20.6,310.51
Indira's Pan Shop,2025-07-23,16:40:04,Biscuits,Domestic,Yes,92,92,36.23,1314.29
Dipta's Pan Shop,2025-07-26,21:54:09,Match Boxes,Local,No,100,59,52.28,660.87
Yasti's Pan Shop,2025-07-30,11:21:25,Drinks,International,Yes,14,5,11.48,20.94
Siddharth's Pan Shop,2025-07-22,05:39:26,Lighters,Local,Yes,91,41,8.48,75.03
Jhalak's Pan Shop,2025-07-17,21:55:29,Biscuits,Domestic,Yes,90,19,36.38,107.91
Rachit's Pan Shop,2025-07-15,06:58:08,Peanuts,Local,No,91,84,35.25,671.36
Ekbal's Pan Shop,2025-08-04,15:35:12,Lighters,Local,Yes,27,10,2.14,6.54
Kritika's Pan Shop,2025-07-23,08:23:23,Drinks,Domestic,Yes,15,12,36.29,49.43
Yashica's Pan Shop,2025-07-22,13:07:30,Biscuits,Domestic,Yes,24,22,8.57,29.17
Yashoda's Pan Shop,2025-08-01,06:25:33,Soanpapdi,Local,No,23,2,3.42,1.71
Jagrati's Pan Shop,2025-07-24,08:57:28,Chewing Gum,Domestic,Yes,13,2,57.55,19.78
Kashvi's Pan Shop,2025-07-30,13:07:33,Chewing Gum,Domestic,Yes,8,3,19.62,11.13
Upkaar's Pan Shop,2025-08-08,03:15:34,Biscuits,International,Yes,25,3,25.0,18.27
Kashish's Pan Shop,2025-08-08,06:20:58,Soanpapdi,Local,No,23,12,44.35,133.45
Bimala's Pan Shop,2025-07-30,06:49:30,Biscuits,International,Yes,6,4,11.32,10.11
Sanya's Pan Shop,2025-08-08,08:08:03,Peanuts,Local,No,21,16,11.98,24.19
Viraj's Pan Shop,2025-07-13,19:39:16,Soanpapdi,Local,No,47,11,11.5,46.1
Ridhi's Pan Shop,2025-07-17,17:04:36,Drinks,Domestic,Yes,41,17,52.82,281.75
Maya's Pan Shop,2025-08-04,14:15:08,Cigarettes,International,Yes,27,23,22.51,194.83
Damyanti's Pan Shop,2025-07-29,23:06:45,Chocolates,Domestic,Yes,58,21,22.75,189.28
Lakshmi's Pan Shop,2025-08-04,16:53:42,Match Boxes,Local,No,95,8,31.78,79.19
Advaith's Pan Shop,2025-07-16,07:09:59,Mysorepak,Local,No,38,36,10.84,46.5
Hemani's Pan Shop,2025-07-15,19:38:50,Sweets,Local,No,16,13,7.08,20.84
Jason's Pan Shop,2025-07-12,06:04:08,Mysorepak,Local,No,79,47,26.79,418.68
Zarna's Pan Shop,2025-07-22,16:49:44,Mysorepak,Local,No,17,10,4.37,8.72
Yashawini's Pan Shop,2025-08-02,21:38:07,Biscuits,Domestic,Yes,18,1,49.11,7.79
Ati's Pan Shop,2025-08-09,22:16:51,Biscuits,Domestic,Yes,58,3,22.72,13.33
Kashvi's Pan Shop,2025-08-05,18:03:46,Chewing Gum,International,Yes,97,59,25.77,362.79
Dipta's Pan Shop,2025-07-12,05:03:53,Chocolates,Domestic,Yes,61,39,42.11,321.16
Arin's Pan Shop,2025-07-24,22:00:04,Peanuts,Local,No,64,54,31.59,222.4
Chanchal's Pan Shop,2025-07-28,17:56:31,Biscuits,Domestic,Yes,32,27,8.39,42.05
Chaaya's Pan Shop,2025-07-27,12:15:49,Chips,International,Yes,97,66,5.37,82.3
Barkha's Pan Shop,2025-07-30,03:17:53,Cigarettes,International,Yes,76,61,38.45,633.82
Yochana's Pan Shop,2025-07-15,04:25:01,Chocolates,Domestic,Yes,98,42,37.79,250.72
Udant's Pan Shop,2025-07-29,01:31:31,Cigarettes,International,Yes,45,12,16.96,38.26
Nilima's Pan Shop,2025-07-18,07:05:48,Cigarettes,Domestic,Yes,55,1,13.09,2.92
Mitali's Pan Shop,2025-07-13,22:19:09,Chocolates,Domestic,Yes,57,2,37.08,27.18
Siddharth's Pan Shop,2025-07-30,03:19:06,Chewing Gum,International,Yes,54,11,55.32,197.16
Isaiah's Pan Shop,2025-08-05,13:46:42,Mysorepak,Local,No,13,2,36.05,8.9
Matthew's Pan Shop,2025-07-21,01:01:47,Chocolates,International,Yes,93,8,27.74,44.65
Maya's Pan Shop,2025-07-25,05:44:07,Sweets,Local,No,54,37,27.5,405.98
Vidhi's Pan Shop,2025-07-27,22:28:10,Chips,Domestic,Yes,17,15,57.7,272.28
Nicholas's Pan Shop,2025-07-29,17:12:00,Peanuts,Local,No,85,41,37.02,522.29
Hredhaan's Pan Shop,2025-07-18,15:26:05,Drinks,International,Yes,28,24,24.89,103.46
Yasti's Pan Shop,2025-07-12,19:48:18,Mysorepak,Local,No,7,3,23.51,12.93
Yochana's Pan Shop,2025-07-26,14:32:56,Chocolates,International,Yes,34,27,34.48,273.3
Ranveer's Pan Shop,2025-07-29,02:06:35,Jelly,Local,No,45,20,55.93,294.62
Saksham's Pan Shop,2025-07-16,02:16:24,Peanuts,Local,No,69,33,44.77,296.4
Anirudh's Pan Shop,2025-07-19,09:43:44,Biscuits,Domestic,Yes,26,18,38.59,221.6
Jeevika's Pan Shop,2025-07-13,16:53:20,Chewing Gum,International,Yes,80,69,13.94,127.49
Samarth's Pan Shop,2025-07-14,01:12:21,Drinks,Domestic,Yes,39,23,24.25,166.35
Zarna's Pan Shop,2025-07-21,18:44:34,Soda,Domestic,Yes,86,52,9.99,110.26
Ganga's Pan Shop,2025-08-04,22:57:35,Jelly,Local,No,32,20,2.34,18.65
Faras's Pan Shop,2025-08-03,13:03:06,Jelly,Local,No,81,63,40.86,935.85
Advaith's Pan Shop,2025-08-05,13:04:13,Chocolates,Domestic,Yes,22,9,47.56,80.59
Ranveer's Pan Shop,2025-07-14,17:20:17,Peanuts,Local,No,40,17,57.35,133.53
